,sub,r2_actual_vs_model,r2_actual_vs_avg,r2_model_increase_from_avg
0,13.0,,,
1,14.0,-90.12802768166092,-90.12802768166092,0.0
2,29.0,,,
3,44.0,,,
4,60.0,,,
5,71.0,,,
6,73.0,,,
7,94.0,,,
8,95.0,-8.511203331013851,-16.17875,7.66754666898615
9,105.0,-26.377162629757823,-26.377162629757823,0.0
10,140.0,,,
11,1117.0,,,
12,1132.0,-86.45142857142868,-86.45142857142868,0.0
13,1136.0,-34.038449069495314,-27.30017857142853,-6.738270498066786
14,1158.0,-7.468156703159353,-6.435267857142859,-1.032888846016494
15,1173.0,,,
16,1191.0,,,
17,1202.0,,,
18,1203.0,,,
19,1207.0,,,
20,1238.0,-0.7415338695991329,-0.6257440476190481,-0.1157898219800848
21,1243.0,,,
22,1246.0,-1.2656250000000013,-1.2656250000000013,0.0
23,1261.0,,,
24,1264.0,-7.741071428571422,-7.741071428571422,0.0
25,1269.0,,,
26,1271.0,-7.906487463149274,-6.679734002976189,-1.226753460173085
27,1272.0,-21.112857499612247,-14.375744047619046,-6.737113451993201
28,1283.0,,,
29,1284.0,,,
30,1305.0,,,
31,1308.0,-3.273934403850695,-3.2410714285714217,-0.032862975279273066
32,1313.0,,,
33,1319.0,,,
34,1323.0,-1.2183698253148951,-1.574404761904761,0.35603493658986585
35,1335.0,,,
36,1338.0,-98.59600000000007,-98.59600000000007,0.0
37,1341.0,,,
38,1358.0,-9.840342797151667,-9.669642857142849,-0.17069994000881827
39,1382.0,,,
40,1399.0,,,
41,1401.0,,,
42,1402.0,,,
43,1404.0,-1.5971579095596073,-1.1904761904761911,-0.4066817190834162
44,1414.0,,,
45,1426.0,,,
46,1430.0,,,
47,1442.0,-0.26439277752775925,-0.30201171874999955,0.0376189412222403
48,1687.0,,,
49,1688.0,,,
50,1692.0,-20.370242214532873,-20.370242214532873,0.0
51,1693.0,,,
52,1697.0,-44.78546712802767,-44.78546712802767,0.0
53,1707.0,,,
54,1708.0,,,
55,1710.0,,,
56,1715.0,,,
57,1716.0,,,
58,1718.0,,,
59,1719.0,,,
60,1721.0,-5.449826989619376,-5.449826989619376,0.0
61,1725.0,,,
62,1726.0,,,
63,1727.0,,,
64,1730.0,,,
65,1732.0,,,
66,1735.0,,,
67,1736.0,,,
68,1737.0,,,
69,1738.0,-0.8533333333333304,-0.8533333333333304,0.0
70,1740.0,,,
71,1742.0,,,
72,1743.0,-35.64843750000001,-35.64843750000001,0.0
73,1746.0,,,
74,1747.0,,,
75,1749.0,,,
76,1752.0,-3.1650412107215624,-2.7567968749999956,-0.4082443357215668
77,1753.0,-6.0672389961476085,-6.5272607421875,0.46002174603989143
78,1756.0,,,
79,1757.0,,,
80,1758.0,,,
81,1759.0,,,
82,1760.0,,,
83,1763.0,,,
84,1765.0,,,
85,1766.0,,,
86,1767.0,,,
87,1769.0,-3.458487274640218,-3.750744047619053,0.2922567729788348
88,1770.0,,,
89,1771.0,-11.332283632565396,-11.56382275132275,0.2315391187573539
90,1774.0,,,
91,1778.0,,,
92,1780.0,,,
93,1781.0,,,
94,1784.0,,,
95,1785.0,,,
96,1789.0,,,
97,1794.0,-0.6056282474532089,-0.1904761904761907,-0.4151520569770182
98,1795.0,-1.1953777777777783,-1.1953777777777783,0.0
99,1798.0,,,
100,1799.0,,,
101,1800.0,,,
102,1801.0,-4.228542001016533,-3.047619047619043,-1.1809229533974896
103,1803.0,,,
104,1804.0,-0.08222175973280144,-0.2829241071428572,0.20070234741005577
105,1806.0,,,
106,1811.0,,,
107,1812.0,,,
108,1816.0,,,
109,1817.0,,,
110,1819.0,-11.570983614459719,-10.536458333333332,-1.0345252811263865
111,1824.0,,,
112,1825.0,,,
113,1827.0,,,
114,1828.0,-3.700694444444448,-3.700694444444448,0.0
115,1830.0,,,
116,1832.0,-3.3125562762880403,-3.542410714285718,0.22985443799767769
117,1835.0,,,
118,1836.0,-15.568293005535605,-13.6521875,-1.9161055055356044
119,1837.0,,,
120,1839.0,,,
121,1840.0,-4.044687500000006,-4.044687500000006,0.0
122,1842.0,,,
123,1844.0,,,
124,1846.0,-10.760250944929373,-7.358749999999997,-3.401500944929376
125,1849.0,,,
126,1850.0,,,
127,1853.0,,,
128,1854.0,,,
129,1856.0,,,
130,1857.0,-2.472060597992281,-2.3892195767195767,-0.08284102127270421
131,1859.0,-0.8686173760861744,-0.625744047619047,-0.2428733284671274
132,1862.0,,,
133,1866.0,-0.02604166666666674,-0.02604166666666674,0.0
134,1868.0,,,
135,1869.0,-2.4058181674985866,-2.4053085519922255,-0.000509615506361083
136,1870.0,,,
137,1871.0,-0.9312573833656008,-0.018601190476190466,-0.9126561928894104
138,1877.0,-1.478629801514912,-1.0463169642857144,-0.43231283722919756
139,1883.0,,,
140,1885.0,,,
141,1888.0,-3.0166204986149534,-3.0166204986149534,0.0
142,1889.0,,,
143,1891.0,-0.7824074074074068,-0.7824074074074068,0.0
144,1893.0,,,
145,1894.0,-6.009212827988342,-6.009212827988342,0.0
146,1896.0,,,
147,1898.0,,,
148,1899.0,,,
149,1903.0,,,
150,1904.0,-48.18712255565502,-33.44047619047616,-14.746646365178862
151,1905.0,,,
152,1906.0,,,
153,1908.0,-3.062751436955554,-2.9531249999999996,-0.10962643695555441
154,1911.0,,,
155,1912.0,,,
156,1913.0,,,
157,1916.0,,,
158,1917.0,,,
