,num_id,column,RMSSD
218,71.0,non-skew__missed_interactions,1.258
219,71.0,non-skew__sms_count,1.185
220,71.0,non-skew__sms_length,1.219
221,71.0,non-skew__unreturned_calls,1.378
222,71.0,non-skew__aggregate_communication_indicator,1.02
223,71.0,non-skew__call_count_indicator,1.405
224,71.0,non-skew__call_duration_indicator,1.405
225,71.0,non-skew__interaction_diversity_indicator,1.03
226,71.0,non-skew__missed_interactions_indicator,1.345
227,71.0,non-skew__sms_count_indicator,1.133
228,71.0,non-skew__sms_length_indicator,1.133
229,71.0,non-skew__unreturned_calls_indicator,1.361
230,71.0,target__phq9_sum,0.342
231,71.0,target__phq9_1,0.381
232,71.0,target__phq9_2,0.373
233,71.0,target__phq9_3,0.394
234,71.0,target__phq9_4,0.416
235,71.0,target__phq9_5,0.22
236,71.0,target__phq9_6,0.327
237,71.0,target__phq9_7,0.327
238,71.0,target__phq9_8,0.393
239,71.0,target__phq9_9,0.358
240,71.0,target__phq9_bin,
241,71.0,target__phq9_cat_mean,
242,71.0,target__phq9_cat,
243,71.0,remainder__sds_1,0.454
244,71.0,remainder__sds_2,0.703
245,71.0,remainder__sds_3,0.933
246,71.0,remainder__stress,0.865
247,71.0,remainder__support,1.184
248,71.0,remainder__sleep_1,0.431
249,71.0,remainder__sleep_2,0.323
250,71.0,remainder__sleep_3,0.108
251,71.0,remainder__mood_1,0.203
252,73.0,bc__mobility,1.375
253,73.0,bc__mobility_radius,1.393
254,73.0,bc__mobility_indicator,0.865
255,73.0,bc__mobility_radius_indicator,0.837
256,73.0,non-skew__aggregate_communication,1.19
257,73.0,non-skew__call_count,1.334
258,73.0,non-skew__call_duration,1.372
259,73.0,non-skew__interaction_diversity,1.262
260,73.0,non-skew__missed_interactions,1.297
261,73.0,non-skew__sms_count,1.179
262,73.0,non-skew__sms_length,1.23
263,73.0,non-skew__unreturned_calls,1.399
264,73.0,non-skew__aggregate_communication_indicator,1.042
265,73.0,non-skew__call_count_indicator,1.386
266,73.0,non-skew__call_duration_indicator,1.386
267,73.0,non-skew__interaction_diversity_indicator,1.051
268,73.0,non-skew__missed_interactions_indicator,1.364
269,73.0,non-skew__sms_count_indicator,1.165
270,73.0,non-skew__sms_length_indicator,1.165
271,73.0,non-skew__unreturned_calls_indicator,1.388
272,73.0,target__phq9_sum,0.327
273,73.0,target__phq9_1,0.39
274,73.0,target__phq9_2,0.393
275,73.0,target__phq9_3,0.381
276,73.0,target__phq9_4,0.427
277,73.0,target__phq9_5,0.199
278,73.0,target__phq9_6,0.358
279,73.0,target__phq9_7,0.358
280,73.0,target__phq9_8,0.356
281,73.0,target__phq9_9,0.324
282,73.0,target__phq9_bin,
283,73.0,target__phq9_cat_mean,
284,73.0,target__phq9_cat,
285,73.0,remainder__sds_1,0.448
286,73.0,remainder__sds_2,0.658
287,73.0,remainder__sds_3,0.879
288,73.0,remainder__stress,0.848
289,73.0,remainder__support,1.104
290,73.0,remainder__sleep_1,0.396
291,73.0,remainder__sleep_2,0.297
292,73.0,remainder__sleep_3,0.099
293,73.0,remainder__mood_1,0.192
294,77.0,bc__mobility,1.368
295,77.0,bc__mobility_radius,1.394
296,77.0,bc__mobility_indicator,0.874
297,77.0,bc__mobility_radius_indicator,0.85
298,77.0,non-skew__aggregate_communication,1.171
299,77.0,non-skew__call_count,1.346
300,77.0,non-skew__call_duration,1.396
301,77.0,non-skew__interaction_diversity,1.269
302,77.0,non-skew__missed_interactions,1.293
303,77.0,non-skew__sms_count,1.163
304,77.0,non-skew__sms_length,1.212
305,77.0,non-skew__unreturned_calls,1.393
306,77.0,non-skew__aggregate_communication_indicator,1.003
307,77.0,non-skew__call_count_indicator,1.365
308,77.0,non-skew__call_duration_indicator,1.365
309,77.0,non-skew__interaction_diversity_indicator,1.011
310,77.0,non-skew__missed_interactions_indicator,1.347
311,77.0,non-skew__sms_count_indicator,1.113
312,77.0,non-skew__sms_length_indicator,1.113
313,77.0,non-skew__unreturned_calls_indicator,1.385
314,77.0,target__phq9_sum,0.311
315,77.0,target__phq9_1,0.359
316,77.0,target__phq9_2,0.361
317,77.0,target__phq9_3,0.36
318,77.0,target__phq9_4,0.405
319,77.0,target__phq9_5,0.221
320,77.0,target__phq9_6,0.342
321,77.0,target__phq9_7,0.342
322,77.0,target__phq9_8,0.375
323,77.0,target__phq9_9,0.298
324,77.0,target__phq9_bin,
325,77.0,target__phq9_cat_mean,
326,77.0,target__phq9_cat,
327,77.0,remainder__sds_1,0.458
328,77.0,remainder__sds_2,0.639
329,77.0,remainder__sds_3,0.817
330,77.0,remainder__stress,0.796
331,77.0,remainder__support,1.039
332,77.0,remainder__sleep_1,0.367
333,77.0,remainder__sleep_2,0.275
334,77.0,remainder__sleep_3,0.092
335,77.0,remainder__mood_1,0.198
336,95.0,bc__mobility,1.373
337,95.0,bc__mobility_radius,1.379
338,95.0,bc__mobility_indicator,0.859
339,95.0,bc__mobility_radius_indicator,0.838
340,95.0,non-skew__aggregate_communication,1.199
341,95.0,non-skew__call_count,1.349
342,95.0,non-skew__call_duration,1.393
343,95.0,non-skew__interaction_diversity,1.278
344,95.0,non-skew__missed_interactions,1.308
345,95.0,non-skew__sms_count,1.19
346,95.0,non-skew__sms_length,1.235
347,95.0,non-skew__unreturned_calls,1.395
348,95.0,non-skew__aggregate_communication_indicator,0.973
349,95.0,non-skew__call_count_indicator,1.364
350,95.0,non-skew__call_duration_indicator,1.364
351,95.0,non-skew__interaction_diversity_indicator,0.98
352,95.0,non-skew__missed_interactions_indicator,1.342
353,95.0,non-skew__sms_count_indicator,1.073
354,95.0,non-skew__sms_length_indicator,1.073
355,95.0,non-skew__unreturned_calls_indicator,1.376
356,95.0,target__phq9_sum,0.302
357,95.0,target__phq9_1,0.394
358,95.0,target__phq9_2,0.329
359,95.0,target__phq9_3,0.367
360,95.0,target__phq9_4,0.395
361,95.0,target__phq9_5,0.242
362,95.0,target__phq9_6,0.347
363,95.0,target__phq9_7,0.347
364,95.0,target__phq9_8,0.342
365,95.0,target__phq9_9,0.272
366,95.0,target__phq9_bin,
367,95.0,target__phq9_cat_mean,
368,95.0,target__phq9_cat,
369,95.0,remainder__sds_1,0.471
370,95.0,remainder__sds_2,0.659
371,95.0,remainder__sds_3,0.798
372,95.0,remainder__stress,0.81
373,95.0,remainder__support,0.988
374,95.0,remainder__sleep_1,0.342
375,95.0,remainder__sleep_2,0.256
376,95.0,remainder__sleep_3,0.085
377,95.0,remainder__mood_1,0.189
378,96.0,bc__mobility,1.364
379,96.0,bc__mobility_radius,1.362
380,96.0,bc__mobility_indicator,0.894
381,96.0,bc__mobility_radius_indicator,0.876
382,96.0,non-skew__aggregate_communication,1.169
383,96.0,non-skew__call_count,1.305
384,96.0,non-skew__call_duration,1.363
385,96.0,non-skew__interaction_diversity,1.23
386,96.0,non-skew__missed_interactions,1.309
387,96.0,non-skew__sms_count,1.172
388,96.0,non-skew__sms_length,1.211
389,96.0,non-skew__unreturned_calls,1.407
390,96.0,non-skew__aggregate_communication_indicator,0.93
391,96.0,non-skew__call_count_indicator,1.296
392,96.0,non-skew__call_duration_indicator,1.296
393,96.0,non-skew__interaction_diversity_indicator,0.931
394,96.0,non-skew__missed_interactions_indicator,1.312
395,96.0,non-skew__sms_count_indicator,1.023
396,96.0,non-skew__sms_length_indicator,1.023
397,96.0,non-skew__unreturned_calls_indicator,1.375
398,96.0,target__phq9_sum,0.299
399,96.0,target__phq9_1,0.392
400,96.0,target__phq9_2,0.349
401,96.0,target__phq9_3,0.346
402,96.0,target__phq9_4,0.379
403,96.0,target__phq9_5,0.242
404,96.0,target__phq9_6,0.328
405,96.0,target__phq9_7,0.328
406,96.0,target__phq9_8,0.323
407,96.0,target__phq9_9,0.256
408,96.0,target__phq9_bin,
409,96.0,target__phq9_cat_mean,
410,96.0,target__phq9_cat,
411,96.0,remainder__sds_1,0.447
412,96.0,remainder__sds_2,0.635
413,96.0,remainder__sds_3,0.767
414,96.0,remainder__stress,0.778
415,96.0,remainder__support,0.94
416,96.0,remainder__sleep_1,0.324
417,96.0,remainder__sleep_2,0.243
418,96.0,remainder__sleep_3,0.081
419,96.0,remainder__mood_1,0.179
420,101.0,bc__mobility,1.376
421,101.0,bc__mobility_radius,1.36
422,101.0,bc__mobility_indicator,0.893
423,101.0,bc__mobility_radius_indicator,0.883
424,101.0,non-skew__aggregate_communication,1.188
425,101.0,non-skew__call_count,1.315
426,101.0,non-skew__call_duration,1.361
427,101.0,non-skew__interaction_diversity,1.241
428,101.0,non-skew__missed_interactions,1.317
429,101.0,non-skew__sms_count,1.182
430,101.0,non-skew__sms_length,1.217
431,101.0,non-skew__unreturned_calls,1.404
432,101.0,non-skew__aggregate_communication_indicator,0.925
433,101.0,non-skew__call_count_indicator,1.284
434,101.0,non-skew__call_duration_indicator,1.284
435,101.0,non-skew__interaction_diversity_indicator,0.925
436,101.0,non-skew__missed_interactions_indicator,1.319
437,101.0,non-skew__sms_count_indicator,1.028
438,101.0,non-skew__sms_length_indicator,1.028
439,101.0,non-skew__unreturned_calls_indicator,1.374
440,101.0,target__phq9_sum,0.296
441,101.0,target__phq9_1,0.388
442,101.0,target__phq9_2,0.345
443,101.0,target__phq9_3,0.343
444,101.0,target__phq9_4,0.375
445,101.0,target__phq9_5,0.239
446,101.0,target__phq9_6,0.324
447,101.0,target__phq9_7,0.324
448,101.0,target__phq9_8,0.319
449,101.0,target__phq9_9,0.254
450,101.0,target__phq9_bin,
451,101.0,target__phq9_cat_mean,
452,101.0,target__phq9_cat,
453,101.0,remainder__sds_1,0.446
454,101.0,remainder__sds_2,0.633
455,101.0,remainder__sds_3,0.765
456,101.0,remainder__stress,0.776
457,101.0,remainder__support,0.937
458,101.0,remainder__sleep_1,0.322
459,101.0,remainder__sleep_2,0.242
460,101.0,remainder__sleep_3,0.081
461,101.0,remainder__mood_1,0.179
462,109.0,bc__mobility,1.378
463,109.0,bc__mobility_radius,1.351
464,109.0,bc__mobility_indicator,0.9
465,109.0,bc__mobility_radius_indicator,0.886
466,109.0,non-skew__aggregate_communication,1.209
467,109.0,non-skew__call_count,1.327
468,109.0,non-skew__call_duration,1.375
469,109.0,non-skew__interaction_diversity,1.265
470,109.0,non-skew__missed_interactions,1.329
471,109.0,non-skew__sms_count,1.206
472,109.0,non-skew__sms_length,1.237
473,109.0,non-skew__unreturned_calls,1.394
474,109.0,non-skew__aggregate_communication_indicator,0.907
475,109.0,non-skew__call_count_indicator,1.29
476,109.0,non-skew__call_duration_indicator,1.29
477,109.0,non-skew__interaction_diversity_indicator,0.908
478,109.0,non-skew__missed_interactions_indicator,1.319
479,109.0,non-skew__sms_count_indicator,1.003
480,109.0,non-skew__sms_length_indicator,1.003
481,109.0,non-skew__unreturned_calls_indicator,1.377
482,109.0,target__phq9_sum,0.319
483,109.0,target__phq9_1,0.381
484,109.0,target__phq9_2,0.366
485,109.0,target__phq9_3,0.33
486,109.0,target__phq9_4,0.383
487,109.0,target__phq9_5,0.281
488,109.0,target__phq9_6,0.331
489,109.0,target__phq9_7,0.331
490,109.0,target__phq9_8,0.32
491,109.0,target__phq9_9,0.347
492,109.0,target__phq9_bin,
493,109.0,target__phq9_cat_mean,
494,109.0,target__phq9_cat,
495,109.0,remainder__sds_1,0.621
496,109.0,remainder__sds_2,0.723
497,109.0,remainder__sds_3,0.868
498,109.0,remainder__stress,0.918
499,109.0,remainder__support,0.888
500,109.0,remainder__sleep_1,0.307
501,109.0,remainder__sleep_2,0.23
502,109.0,remainder__sleep_3,0.077
503,109.0,remainder__mood_1,0.19
504,111.0,bc__mobility,1.391
505,111.0,bc__mobility_radius,1.348
506,111.0,bc__mobility_indicator,0.916
507,111.0,bc__mobility_radius_indicator,0.899
508,111.0,non-skew__aggregate_communication,1.219
509,111.0,non-skew__call_count,1.323
510,111.0,non-skew__call_duration,1.372
511,111.0,non-skew__interaction_diversity,1.274
512,111.0,non-skew__missed_interactions,1.335
513,111.0,non-skew__sms_count,1.22
514,111.0,non-skew__sms_length,1.244
515,111.0,non-skew__unreturned_calls,1.386
516,111.0,non-skew__aggregate_communication_indicator,0.9
517,111.0,non-skew__call_count_indicator,1.282
518,111.0,non-skew__call_duration_indicator,1.282
519,111.0,non-skew__interaction_diversity_indicator,0.901
520,111.0,non-skew__missed_interactions_indicator,1.319
521,111.0,non-skew__sms_count_indicator,0.993
522,111.0,non-skew__sms_length_indicator,0.993
523,111.0,non-skew__unreturned_calls_indicator,1.367
524,111.0,target__phq9_sum,0.311
525,111.0,target__phq9_1,0.371
526,111.0,target__phq9_2,0.361
527,111.0,target__phq9_3,0.321
528,111.0,target__phq9_4,0.373
529,111.0,target__phq9_5,0.274
530,111.0,target__phq9_6,0.323
531,111.0,target__phq9_7,0.323
532,111.0,target__phq9_8,0.312
533,111.0,target__phq9_9,0.338
534,111.0,target__phq9_bin,
535,111.0,target__phq9_cat_mean,
536,111.0,target__phq9_cat,
537,111.0,remainder__sds_1,0.674
538,111.0,remainder__sds_2,0.785
539,111.0,remainder__sds_3,0.885
540,111.0,remainder__stress,0.901
541,111.0,remainder__support,0.871
542,111.0,remainder__sleep_1,0.296
543,111.0,remainder__sleep_2,0.222
544,111.0,remainder__sleep_3,0.074
545,111.0,remainder__mood_1,0.189
546,128.0,bc__mobility,1.387
547,128.0,bc__mobility_radius,1.335
548,128.0,bc__mobility_indicator,0.931
549,128.0,bc__mobility_radius_indicator,0.911
550,128.0,non-skew__aggregate_communication,1.219
551,128.0,non-skew__call_count,1.331
552,128.0,non-skew__call_duration,1.376
553,128.0,non-skew__interaction_diversity,1.274
554,128.0,non-skew__missed_interactions,1.32
555,128.0,non-skew__sms_count,1.222
556,128.0,non-skew__sms_length,1.245
557,128.0,non-skew__unreturned_calls,1.381
558,128.0,non-skew__aggregate_communication_indicator,0.892
559,128.0,non-skew__call_count_indicator,1.291
560,128.0,non-skew__call_duration_indicator,1.291
561,128.0,non-skew__interaction_diversity_indicator,0.892
562,128.0,non-skew__missed_interactions_indicator,1.316
563,128.0,non-skew__sms_count_indicator,0.98
564,128.0,non-skew__sms_length_indicator,0.98
565,128.0,non-skew__unreturned_calls_indicator,1.365
566,128.0,target__phq9_sum,0.309
567,128.0,target__phq9_1,0.369
568,128.0,target__phq9_2,0.359
569,128.0,target__phq9_3,0.319
570,128.0,target__phq9_4,0.371
571,128.0,target__phq9_5,0.272
572,128.0,target__phq9_6,0.321
573,128.0,target__phq9_7,0.321
574,128.0,target__phq9_8,0.31
575,128.0,target__phq9_9,0.336
576,128.0,target__phq9_bin,0.0
577,128.0,target__phq9_cat_mean,
578,128.0,target__phq9_cat,0.0
579,128.0,remainder__sds_1,0.659
580,128.0,remainder__sds_2,0.774
581,128.0,remainder__sds_3,0.867
582,128.0,remainder__stress,0.882
583,128.0,remainder__support,0.873
584,128.0,remainder__sleep_1,0.287
585,128.0,remainder__sleep_2,0.215
586,128.0,remainder__sleep_3,0.072
587,128.0,remainder__mood_1,0.186
588,136.0,bc__mobility,1.362
589,136.0,bc__mobility_radius,1.32
590,136.0,bc__mobility_indicator,0.915
591,136.0,bc__mobility_radius_indicator,0.892
592,136.0,non-skew__aggregate_communication,1.212
593,136.0,non-skew__call_count,1.329
594,136.0,non-skew__call_duration,1.373
595,136.0,non-skew__interaction_diversity,1.268
596,136.0,non-skew__missed_interactions,1.335
597,136.0,non-skew__sms_count,1.215
598,136.0,non-skew__sms_length,1.241
599,136.0,non-skew__unreturned_calls,1.376
600,136.0,non-skew__aggregate_communication_indicator,0.879
601,136.0,non-skew__call_count_indicator,1.304
602,136.0,non-skew__call_duration_indicator,1.304
603,136.0,non-skew__interaction_diversity_indicator,0.88
604,136.0,non-skew__missed_interactions_indicator,1.333
605,136.0,non-skew__sms_count_indicator,1.002
606,136.0,non-skew__sms_length_indicator,1.002
607,136.0,non-skew__unreturned_calls_indicator,1.362
608,136.0,target__phq9_sum,0.329
609,136.0,target__phq9_1,0.375
610,136.0,target__phq9_2,0.359
611,136.0,target__phq9_3,0.321
612,136.0,target__phq9_4,0.37
613,136.0,target__phq9_5,0.278
614,136.0,target__phq9_6,0.322
615,136.0,target__phq9_7,0.322
616,136.0,target__phq9_8,0.321
617,136.0,target__phq9_9,0.322
618,136.0,target__phq9_bin,0.0
619,136.0,target__phq9_cat_mean,
620,136.0,target__phq9_cat,0.0
621,136.0,remainder__sds_1,0.678
622,136.0,remainder__sds_2,0.76
623,136.0,remainder__sds_3,0.837
624,136.0,remainder__stress,0.871
625,136.0,remainder__support,0.864
626,136.0,remainder__sleep_1,0.278
627,136.0,remainder__sleep_2,0.209
628,136.0,remainder__sleep_3,0.07
629,136.0,remainder__mood_1,0.219
630,141.0,bc__mobility,1.354
631,141.0,bc__mobility_radius,1.31
632,141.0,bc__mobility_indicator,0.915
633,141.0,bc__mobility_radius_indicator,0.89
634,141.0,non-skew__aggregate_communication,1.193
635,141.0,non-skew__call_count,1.312
636,141.0,non-skew__call_duration,1.338
637,141.0,non-skew__interaction_diversity,1.253
638,141.0,non-skew__missed_interactions,1.32
639,141.0,non-skew__sms_count,1.195
640,141.0,non-skew__sms_length,1.225
641,141.0,non-skew__unreturned_calls,1.353
642,141.0,non-skew__aggregate_communication_indicator,0.869
643,141.0,non-skew__call_count_indicator,1.284
644,141.0,non-skew__call_duration_indicator,1.284
645,141.0,non-skew__interaction_diversity_indicator,0.87
646,141.0,non-skew__missed_interactions_indicator,1.332
647,141.0,non-skew__sms_count_indicator,0.985
648,141.0,non-skew__sms_length_indicator,0.985
649,141.0,non-skew__unreturned_calls_indicator,1.373
650,141.0,target__phq9_sum,0.323
651,141.0,target__phq9_1,0.371
652,141.0,target__phq9_2,0.356
653,141.0,target__phq9_3,0.31
654,141.0,target__phq9_4,0.357
655,141.0,target__phq9_5,0.277
656,141.0,target__phq9_6,0.324
657,141.0,target__phq9_7,0.324
658,141.0,target__phq9_8,0.33
659,141.0,target__phq9_9,0.311
660,141.0,target__phq9_bin,0.0
661,141.0,target__phq9_cat_mean,
662,141.0,target__phq9_cat,0.0
663,141.0,remainder__sds_1,0.738
664,141.0,remainder__sds_2,0.809
665,141.0,remainder__sds_3,0.852
666,141.0,remainder__stress,0.879
667,141.0,remainder__support,0.876
668,141.0,remainder__sleep_1,0.268
669,141.0,remainder__sleep_2,0.201
670,141.0,remainder__sleep_3,0.067
671,141.0,remainder__mood_1,0.22
672,161.0,bc__mobility,1.342
673,161.0,bc__mobility_radius,1.301
674,161.0,bc__mobility_indicator,0.925
675,161.0,bc__mobility_radius_indicator,0.893
676,161.0,non-skew__aggregate_communication,1.179
677,161.0,non-skew__call_count,1.315
678,161.0,non-skew__call_duration,1.349
679,161.0,non-skew__interaction_diversity,1.245
680,161.0,non-skew__missed_interactions,1.326
681,161.0,non-skew__sms_count,1.181
682,161.0,non-skew__sms_length,1.215
683,161.0,non-skew__unreturned_calls,1.359
